pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,label
-7.652528476911603372e-02,-2.894839700510717928e-02,-1.204165820092233975e-02,-4.826406159250566652e-02,-4.318674825091586150e-02,1.317967459570772992e-01,5.818907876492308145e-02,1.288316935859713241e-01,1
8.642780050267338116e-03,-1.076578678454743754e-01,5.010416139528086482e-02,-7.924460654681440841e-02,-1.051567979609585729e-01,-3.700150331335815262e-03,4.425233105038643006e-02,-5.023691840792931206e-03,1
2.426280431141898501e-03,-3.978296199950275003e-02,6.130479555381451034e-02,6.065660390437400268e-02,-3.510688700178047489e-02,-4.092251622131812261e-02,6.110366472772515295e-02,-3.508225145022350155e-04,1
1.867773647385738423e-02,-7.112792622649666795e-03,2.792934349848743072e-02,5.901703621217939399e-02,2.731852680226685981e-02,1.129278795031307819e-01,-3.847277402760891640e-02,3.729979393371223029e-02,1
3.292270652335953229e-02,-1.826623392533257423e-02,-9.022664151647442898e-02,-4.627167429639322122e-02,2.417702814454740501e-02,-1.197214187815250769e-02,7.821436397328547507e-02,5.259150014693797504e-02,1
2.776062111256563311e-02,-9.077569371034334422e-02,-4.582802411983410984e-02,8.087367440045134526e-02,-1.660912323126216908e-02,4.222819786242577172e-02,3.626310733949605208e-02,9.935001565563053583e-03,1
-6.980424603024608377e-02,-1.391238869968270953e-01,-1.130768512011052183e-02,-4.666314102751931148e-02,1.096068622644044005e-02,1.787586911975860143e-02,2.041816864390653963e-02,-1.429328596981497765e-02,1
1.210709770449861812e-02,-9.730237831594431425e-03,-4.834530371334624585e-03,4.890771050820452714e-02,4.279089946594222260e-02,-3.744444110818938992e-02,-3.374024485955502001e-02,-8.906097548143759521e-03,1
3.558017687696519299e-02,-4.095374047221363167e-02,4.757393131855851970e-02,-3.384207254026814354e-02,-4.957798985828854726e-02,-6.547438341570060993e-02,-4.643938871332853324e-02,-1.013014416399907053e-01,1
2.928150881797640659e-02,7.014297864602302146e-02,9.946828810194432990e-02,-5.365102253191549042e-02,-2.216130309033997187e-02,9.615073473364300904e-03,-4.046193359826972397e-02,-1.504036415236972325e-02,1
-4.522743054622004738e-02,-5.026381081029686337e-02,1.378906376910337718e-02,-4.198981076667248485e-02,8.313584907781289279e-02,6.653566604834029730e-02,4.318344717822802936e-02,-1.500819995339504054e-01,1
1.038380594727240230e-02,-1.501418696274806758e-02,-1.005176985183879879e-01,-1.701490962297927054e-02,1.406255180541242655e-01,9.576761475722141148e-02,-3.952688163567424917e-02,3.124589566299328450e-02,1
2.762490903952302679e-02,-1.175669395546946779e-02,-7.242439234381325801e-03,8.444821088186132974e-02,3.691013938944115100e-03,5.548840920368316304e-02,-5.104595846184850627e-02,-1.648703110834575519e-02,1
7.569069327422243976e-02,2.737567466355543804e-03,-3.025061078658080813e-03,-2.994248671615425475e-02,-1.937512393520791562e-02,1.643469881728636464e-02,-5.859049812954766727e-03,-1.903090861737447015e-02,1
-5.822682805464828547e-03,3.600631506820389793e-02,9.151602693320963489e-02,-3.115068833687309469e-02,-5.206525049474184513e-02,5.427057978679212386e-02,-5.614903194742680570e-02,5.301950588945208986e-02,1
1.844507907870547928e-02,2.095381085679272684e-02,6.487902947892007499e-02,2.488974348703813788e-02,-7.939292081453265537e-02,-1.011380568627106603e-02,-2.160308444678385800e-02,8.271006326904882522e-02,1
-1.584095988456239723e-02,3.482220555037613546e-02,2.561994177067825756e-02,7.789099269533477851e-03,4.337607043425125569e-02,-3.343452601182460987e-02,4.169380759639937373e-02,-4.799909217600653588e-02,1
-1.266652000125391767e-02,-6.712146936718919876e-02,3.529811417728806727e-03,-5.596635883571035586e-02,9.680834024867801535e-02,2.236915732064126416e-02,-1.095204578249287103e-01,2.358881776300515015e-02,1
3.976488295737239109e-02,-2.361518533204324047e-02,-1.825839086897611263e-02,2.812221753331722862e-02,2.620645252862643243e-02,-2.801153436544024863e-02,9.218623990909412258e-03,-1.727455342567136773e-02,1
5.409483703720681380e-02,-9.061089858715841092e-03,-1.735936919459610261e-02,3.823579114631862202e-02,3.494368661827413486e-02,-2.305236981602496946e-02,2.464269753748774688e-02,1.677922119063715925e-02,1
-3.250566406910136968e-03,-1.508475207371645643e-02,4.491433955291898594e-02,-4.072415664846333605e-02,-4.172633804730132429e-02,-1.150157161693520294e-02,4.033888530430770197e-02,8.782087706724082954e-03,1
-2.314449043566606246e-02,-3.579368397080043285e-02,3.385758439211423304e-02,3.339612509985350614e-02,1.770981910154826103e-02,3.103094894970092818e-02,7.879982260944974615e-03,6.523085377797903373e-02,1
-4.400832256828059869e-02,-4.935638613841988875e-02,-1.465849085379476247e-03,4.455809921808234764e-02,-4.518748878265842900e-02,2.519439865781591872e-03,2.752185485471162624e-02,-8.834850596795948419e-02,1
6.516338496826228066e-02,1.393508415284632276e-02,-3.247848853999279334e-02,-1.271149770357033471e-01,-5.996703037357469651e-02,2.885718774007708237e-02,-1.627278028648990529e-02,4.780876836809527797e-02,1
-3.193871860553887387e-02,-9.294921224834457041e-02,-1.526175332228488224e-02,-5.121130061257379157e-02,4.052323702378047426e-02,6.091910292932838783e-02,-9.270836383467555286e-02,-1.122970586188186751e-02,1
2.489927271336464173e-02,-2.900366211669904923e-02,-7.870721157427160164e-02,3.298573301095576726e-02,-4.065823371382971951e-02,-4.349288206409358815e-02,2.809232097109970114e-02,8.183664065969891007e-04,1
-4.417065227540472455e-02,-8.301768443638521400e-02,-1.046442477080808744e-02,-9.985887520788007399e-02,1.346377730708476703e-02,-1.730791580473087926e-02,3.002693018981188178e-02,2.062057252774291902e-02,1
2.443049482220649091e-02,1.324784127825685658e-02,5.108846781032566967e-03,-3.717816045580664419e-02,-6.589156734451383224e-02,1.743120797632428595e-02,2.853337107656411797e-02,-7.648038858406643048e-02,1
2.929496917533749856e-02,1.256036539090055366e-02,1.117375041865003443e-01,-1.212581970963284295e-01,-4.930284742684238469e-02,6.439551092663785281e-02,1.067567391753534468e-02,2.491553175801982430e-03,1
3.987183239099685583e-02,8.141560862602374715e-02,7.147484428073002348e-03,7.529644095358751111e-04,-1.275737506318816786e-02,-3.847035083908240810e-02,4.498378925103067166e-02,5.965202237745079183e-02,1
-6.304611812311901320e-02,4.345579353250742655e-02,1.055973738380674466e-02,-4.857685673185733327e-02,-1.197069191565797719e-01,-5.751599246609499783e-03,-3.146969901306236744e-02,-3.652624697791799491e-02,1
-2.343737226572508575e-02,-1.277480953456839978e-02,1.391405337603367556e-02,3.879357748463997668e-02,-5.753455574175609516e-02,4.648871374071862628e-02,-1.247767563545790041e-02,7.851548675400926713e-02,1
-7.068448164927979005e-03,-2.263766234954223133e-02,-4.250125400075142196e-02,-2.667537173671933118e-02,-4.314496174719103377e-02,-4.199571684314187814e-02,-5.042667790232829156e-02,-9.204011631427537476e-02,1
1.027118596426201680e-01,-4.169641429623764661e-02,-1.224191888230106301e-02,7.357765220592053790e-02,1.325899617403921045e-02,-3.174245064986085108e-02,-7.088931914004963086e-02,-1.685481557589113555e-02,1
1.247417448862687406e-01,7.127723557948327515e-02,5.907147695589949621e-02,-3.317352577363611756e-03,-4.404974066195176813e-02,-2.691439772748929066e-02,-3.460127414130444862e-02,-1.027315452944811431e-03,1
-8.374519896990786916e-02,-3.522790218206692942e-02,-8.434054215877836991e-02,4.621805397985433161e-02,-5.677745430231783547e-02,4.842838633786410857e-02,1.793449661999565320e-02,6.336576118617534559e-02,1
3.721930768726250394e-02,9.271881355398609026e-02,-7.307558725676709284e-03,-5.855114806311495675e-03,-4.283256276539621626e-02,-1.045519075873238973e-01,-3.969287566789216765e-02,-1.045375807147937153e-02,1
1.920487181126057791e-02,2.780277376749248561e-02,6.752268318295420735e-02,-9.156246439570882301e-02,2.782483237507700231e-03,-3.860495260861454558e-02,1.683762249316714601e-02,5.617801599250517308e-02,1
3.177069712436093180e-02,5.151390088514538196e-03,7.799969256917289005e-03,-3.587542842363036777e-02,-5.023303025478626643e-02,8.746082634383221810e-02,-7.203260489826064650e-02,2.235105710145976823e-02,1
1.667321212249600311e-03,-7.535446140877012644e-02,3.345491315120537046e-02,-2.351110511439574724e-02,1.068737605086841382e-02,8.383310421538839319e-02,-1.127396798048733474e-02,-4.441140365578865462e-02,1
5.523571620075570787e-02,-9.457910207216790877e-02,2.913698572678301638e-02,3.229617246265091557e-02,1.494667293758339122e-01,-4.244409883638342734e-02,-7.186461113278280743e-02,1.447239775113118299e-01,1
-3.589430067247792455e-02,-6.081151338794816424e-02,-6.471214502223218701e-02,-1.491249899747939568e-02,-3.805115176529818947e-03,-3.017548284471836123e-02,-2.905872735515041896e-02,4.523567616449394174e-02,1
-2.965707411082002184e-02,-5.938530437654584472e-03,3.338851196896548690e-02,1.015432210672750912e-01,-1.911530918307401475e-02,-7.422854763975287110e-03,-8.982638247800277947e-03,3.100030562572425250e-02,1
-1.482375841562456713e-02,4.888245278429324131e-03,-3.989229290105563222e-03,6.437740974049392662e-02,3.385197275131525407e-02,4.372130892425196008e-02,3.568615068326748407e-02,-8.234415220844369665e-02,1
-3.315570792327440786e-02,-1.852258111472232516e-02,2.909844366387305450e-03,-3.105274186681234241e-02,-5.965385891560114062e-02,-2.876675511897716642e-02,6.816499528267305763e-02,6.055789717117007059e-02,1
5.415320403174029434e-02,9.052700024913223897e-02,-5.194352334884297373e-02,8.305350280031098542e-02,1.310768138087337574e-02,2.993029786943597961e-02,2.123951954282186916e-02,-7.514006291220690081e-02,1
2.086530311004691426e-02,-2.336879849493278538e-02,2.388138939187429630e-02,5.273622819780366539e-02,5.295170589655917061e-03,3.883861500150454209e-03,-4.072137226066557120e-02,6.648214458675385380e-03,1
-8.868415292614123535e-02,-2.565601684330371529e-02,5.382328590234931182e-02,-1.806338963444100582e-02,3.955295701027663341e-02,7.804606519648890628e-02,-2.100448395817584163e-02,-5.830984325885225222e-02,1
6.890280517448603426e-02,5.514938538927924988e-02,-7.620431015870081370e-02,1.243495729966566030e-02,-2.480219793493422531e-02,1.040786552119099678e-01,5.639198218503316262e-02,-3.181964452202185739e-02,1
-6.586600123812422214e-02,-5.745122570453201766e-02,8.646205460819116062e-02,6.671783209329776310e-02,-1.899280373229439434e-02,5.346033934897588547e-02,1.341516201254629691e-02,5.000012114825137105e-02,1
1.085917487548294369e-01,-1.529915643093259642e-02,5.386574409114995229e-03,1.655130431993756188e-02,-7.140234585255154920e-02,-4.636254174715528920e-02,6.841159068908950203e-02,3.400506003346790568e-02,1
-7.796922276855436373e-02,2.399333429847965229e-02,5.385099611190759944e-02,-5.304279694035548415e-02,2.884096912325300605e-02,-6.183248360427028197e-03,5.917841169503919307e-02,-3.560735560752158885e-02,1
1.446830868844020332e-02,-2.286429854778390322e-02,-8.025298715353117174e-03,-1.924840346664812366e-02,1.376479081057987823e-02,-7.686415842020423439e-02,6.758060381435981867e-02,-8.909695936140346259e-03,1
-1.142834176643449245e-01,3.390771104343492937e-02,6.053189110749466334e-02,4.882872560526748534e-02,7.832366091200958225e-02,2.386831006712694311e-02,-1.084726735228487282e-01,-3.691312124980827142e-02,1
-1.442949902709706085e-02,4.159541485666259919e-02,-9.226223778926150032e-02,-3.038842115418860165e-02,3.347260064409159075e-02,3.205282936459728088e-02,1.499645642964549802e-02,5.133564552980875856e-02,1
-4.133856326036759732e-02,6.326392594218792353e-02,4.958380012662228983e-03,7.325727674763529707e-02,-2.681979227961333798e-02,4.587053459991255466e-02,6.752424930525093016e-02,-2.751695154798437098e-02,1
4.316416305946230159e-02,4.906302737999428121e-02,4.512739274460343675e-02,-5.329052603817133194e-02,2.411785528604896978e-02,2.869013566682283856e-02,-4.831943789789007460e-02,-6.506272793203145277e-02,1
1.132494621653361982e-02,1.421539736475832365e-02,-9.913776127394260951e-02,-8.272252408890791442e-02,4.342476009091145324e-04,8.674682400340182412e-03,5.815309678393907299e-03,4.251790383367141067e-03,1
7.502562649159650460e-03,-2.920010307830428822e-02,-2.951946197320012174e-05,9.596860989655517371e-02,-5.372309614817705886e-02,-6.496492421305890977e-04,1.248970092913605570e-02,-2.966763822545652116e-02,1
1.910671020264442647e-04,4.608582560713189030e-02,1.939659307082877010e-02,1.868896564231714921e-02,-9.174050714557692096e-03,2.845123764050424067e-02,-2.490449326711359490e-02,-7.669929002331446477e-02,1
-3.279694657380517742e-02,-2.687251124770210099e-03,-4.343363693406490471e-03,-3.327828175291454998e-02,-4.990158852546024149e-02,2.454886697061618803e-03,4.055572919515988695e-02,6.954311250750899731e-02,1
5.419866872430944074e-03,7.303330571139654906e-03,3.297031179393556527e-02,2.200005449677847058e-02,-1.551063227421855574e-02,3.824955548260778465e-02,1.933511745579554256e-02,3.556819266618079954e-04,1
9.424693227113536964e-02,-2.382568782531973087e-02,-1.851135090200615313e-02,-2.083137471100627441e-02,-5.073746630773748323e-02,4.007171087928525222e-02,4.179472104335078819e-02,-1.697714022328851435e-02,1
4.855810784769347410e-02,3.071320586850634360e-02,-6.351836831681058337e-02,-8.079578047503037375e-02,9.867266895675975633e-03,-6.718132659471017648e-03,3.238062158145496583e-02,4.715759754570218731e-02,1
3.710839259355551423e-02,-6.440612728006780974e-02,-4.038838316278402923e-02,-1.344481996860289429e-03,-4.585667210517884243e-03,7.463986131524116829e-02,-3.862027265072661558e-02,1.163515893208951629e-01,1
-1.054251157766503307e-02,-3.070111858238367547e-02,-5.801522112130588771e-02,-8.945787829415495496e-02,2.482715321855127888e-02,-5.353126133024495997e-02,-8.563358766100027247e-03,5.371823104016945627e-02,1
-3.789886855228206258e-02,-1.284750325921430944e-02,7.388396903885277589e-02,7.335280055067545935e-02,4.610351593275707066e-02,9.416321455752469250e-04,-3.552772930130271289e-02,5.778369347941805789e-02,1
-4.530076402961893955e-02,2.436455053968525353e-02,-1.860776185996834350e-02,-8.486602805176110542e-02,1.500524094248560300e-02,-1.514107350501603562e-02,4.728464444007248607e-02,-1.822025199020466113e-02,1
-1.370172329653964773e-02,-5.148108205685276301e-02,-6.196751950662156977e-02,-4.295610492499402772e-02,4.342347036399424320e-02,1.223131644512253924e-01,-6.770693959566341687e-03,1.203359263860439947e-02,1
1.145914295556983709e-02,4.490324300922357570e-02,9.812884641226583826e-02,-4.615123876022761765e-03,-3.549436325719142193e-02,-6.466304922353259543e-02,2.869891966258908411e-02,6.170750262628330735e-02,1
3.024547359645581805e-03,-1.990095479902734971e-02,4.061176473992730851e-02,-1.641205567528971829e-02,-8.359917382254665463e-02,3.967911924019173336e-02,9.950888807563856853e-02,7.372596971550244259e-03,1
-4.086185953122972031e-03,1.253420831996696592e-02,4.897188731281778423e-02,1.125289483186820219e-02,-1.473156968660814352e-02,1.038232756390311323e-03,-9.304999835662590771e-03,6.533430866337611165e-02,1
-6.615959940698662445e-03,-2.775847786853187157e-02,-1.281064115441846174e-01,2.931867358768478621e-02,-5.324857309570189823e-02,-1.068834656035792981e-02,-5.868798489769438964e-02,2.927594178970276476e-02,1
3.397273817824941061e-02,1.004982164127138713e-02,-6.968237117700163373e-03,-7.069774618237292807e-02,7.573723057089500055e-02,2.140002173830167498e-02,-7.630639430540366031e-02,3.816154235440178538e-02,1
3.382430879349385133e-02,1.444204940779803270e-01,7.079214814743126603e-03,1.460858252857120086e-02,5.025901301617061168e-02,6.024318134371916406e-02,-1.158338608956807209e-01,7.253678800939770965e-02,1
8.505143089788882657e-03,-2.014679786048621107e-02,-2.935139795578478594e-02,-2.578963450828587051e-02,7.444692387614709750e-02,-7.586556477748635299e-03,8.023098520460944516e-02,-2.398625536252840806e-02,1
-1.467935751127942383e-02,7.935262971780790431e-02,4.277606178235680325e-03,5.510158770893904684e-02,-8.339209161382634891e-03,1.234376936267235630e-01,-1.447609572235094011e-01,1.574632585546361253e-03,1
-5.968872765793136609e-02,-1.526720406812568168e-02,7.911318829480620818e-02,-1.188290150155287342e-02,2.562200820067837836e-02,-5.228562784383643941e-02,-6.177104524744556763e-02,-1.272064809754488643e-02,1
2.276766752741933575e-02,2.785354856232554605e-02,-8.670494659884736555e-02,-5.624511058666338548e-02,-4.203036771270452637e-02,-6.318617531995364411e-02,4.158529483638517821e-02,-1.746773685761833159e-02,1
3.960385923815161469e-02,-7.005683339690959785e-03,-6.084569240934335765e-02,-4.993482896922078751e-02,-1.282022745024596899e-02,8.029311012706555339e-03,5.211103132590993309e-02,8.665269329159601408e-02,1
6.208727451713886430e-02,3.381854214249200088e-03,6.430297442623635062e-02,1.290517175282576180e-02,1.201452951907904798e-01,1.139677726593026595e-02,5.195705151192420157e-02,-4.661539904738972243e-03,1
-4.290927656271807666e-02,-3.193925529392280249e-02,-2.978610794516929269e-02,5.318603733159232155e-02,4.128957788808358675e-02,2.028830104858047809e-02,4.776329457629587688e-02,1.024238907287572560e-02,1
-2.602542411069173195e-02,-2.274424337450139250e-02,8.575999300431137728e-02,9.392720028118417552e-03,2.507218672104794682e-02,7.049729338944690782e-02,2.554838628622245131e-02,-1.896367634223300805e-02,1
-8.911304256258600377e-04,-4.757683689277634326e-02,9.559190308648659110e-03,-1.807917982730267506e-02,2.352934835761157431e-03,-7.373436357187367063e-02,-3.310022107437976535e-02,-9.834502963256638863e-02,1
4.586947370615758468e-02,-2.751174027156649479e-02,-1.420753191892193228e-02,1.024677458651235447e-02,-4.109525544262194324e-02,-1.272291049207522305e-02,6.491561149852147217e-02,-3.444491694030175216e-02,1
-1.035834366798603877e-02,1.371447462819442437e-02,2.905480597195663362e-03,2.599519027302467020e-02,-4.800448703291747277e-02,4.042387604338808227e-02,-6.400848728262321929e-02,1.758546149974930112e-02,1
4.658490501808029011e-02,1.018942189214418204e-02,-2.427772558711112361e-02,-1.821207799912114358e-02,1.878864439874021117e-02,-6.916808489149925410e-02,2.796851606922391015e-02,-4.031711403512611841e-02,1
-1.708481880542276482e-02,-7.045253638318253742e-02,-1.968745752334865803e-02,-1.121639217926061020e-02,2.354150521211634955e-02,3.129680313470724340e-02,-6.646590660074423729e-02,-2.815970842913374447e-02,1
-1.816444242592094374e-02,7.364586755991632365e-03,-1.766050380985496535e-02,-4.918971746711925386e-02,-1.720382648136985215e-02,-4.873039624818824994e-02,7.619495230725388535e-02,1.354787361537676364e-02,1
1.146309479726851516e-01,-5.378940061624810226e-02,2.640713460633815207e-02,-2.522252541346869242e-02,3.537545007177972378e-02,3.706278850039915890e-02,-3.775907805372609449e-02,3.532028885209326230e-02,1
-2.489833966376302915e-02,-6.346536016241305887e-03,5.014883051039480816e-02,-1.143617993394997409e-02,3.369090255001697815e-02,7.135895590405391675e-02,4.615679515301247815e-02,-1.895724721003577140e-01,1
-9.182555443503548354e-02,-4.635553429029481282e-02,8.610855999739934485e-02,4.817379043395362062e-03,-1.483860054034233551e-02,-7.297951858327236807e-02,6.205085456758668155e-02,-5.339378350603786981e-03,1
4.796343032195613670e-02,-3.402559599164297482e-02,3.156020312165058045e-02,2.923922622773057062e-02,-6.561491609488012168e-03,8.465116604318832783e-03,3.331449271682094138e-03,-7.554473125342632545e-02,1
